text,template_id,pc1,pc2,candidate_label,candidate_final_prob,number_subtype
"This morning, the photographer baked the fantastic tickets in Jordan and the kidney was steady.",4,-2.5873356,-0.9429996,1,0.999316,other_or_none
Does Kyle sell those painful tools?,7,-1.8385669,-1.8708915,0,0.001196656,other_or_none
Noah sold the awesome boxes.,0,0.791815,-2.7869792,0,1.518701e-07,other_or_none
James cried and then brought the amazing stew in Oman covering the ears.,5,-4.4941254,-1.1652069,1,0.999645,other_or_none
The doctor thinks the puzzles is gloomy in Kazakhstan resting a feet as part of the project.,3,-0.43177998,0.34057322,1,0.9999368,other_or_none
Does the journalist think the papers is useless at table 6 covering the bone?,3,0.9278446,-1.153651,0,0.061395235,digit
Lucas thought the maps was charming beside a ivory fence from row 8 with one hip raised throughout the unexpected week.,3,2.30072,-3.2120802,0,1.6493835e-06,digit
"George was outstanding, and travelled near a plate of apples in Tunisia at table six.",1,1.1334481,-0.7861768,1,0.9998641,written_number
"On today, does the volunteer bring the wonderful songs under a gray sky even after everyone went home?",4,3.3081303,-1.1142505,0,8.3319485e-09,other_or_none
"This morning, the volunteer packed the delightful shoes dressed in scarlet.",4,1.5572193,-0.52108353,0,0.124710634,other_or_none
Did the chef find the charming puzzles beside a peach fence and the lip was steady?,0,-2.1068618,1.8608372,0,0.0014556498,other_or_none
"The photographer was delighted, and worked near a plate of fish dressed in olive in Belgium holding their foot.",1,-0.81701094,0.4013398,1,0.9998535,other_or_none
Quinn brought those terrible tea shaking the stomach.,7,-6.559996,1.064269,0,1.786398e-07,other_or_none
Anna was a fan of the splendid stories in a characteristic way.,6,0.19119674,-2.574747,0,7.592055e-06,other_or_none
The artist thinks the letters is superb with five friends resting a lip between the morning and evening shift.,3,2.088126,-2.1966398,0,0.00023536304,written_number
"Does Leo visit the market, calling it miserable and tried the local pie painted indigo?",2,-2.49487,2.5435393,0,4.649006e-06,other_or_none
"Right now, the musician bakes the stupid donuts shaking the heel with a sense of curiosity.",4,-3.3835442,1.6796076,0,0.0009425333,other_or_none
The librarian packs the cheerful pizza in USA.,0,1.7289621,0.81492263,1,0.99972636,other_or_none
Is Andrew a fan of the great books holding their throat before the meeting next week?,6,-3.2163796,-2.3475587,0,0.0020311843,other_or_none
"Why is Helen stupid, and laugh near a plate of potato?",1,-4.921658,1.1846235,0,4.143193e-05,other_or_none
Does Jenny think the letters is charming painted olive in Somalia in 2024 resting a ears while waiting for the bus?,3,-0.7188469,-1.0895991,1,0.9998136,digit
Did the photographer bring the great bagel?,0,-0.5545935,0.70177966,0,0.3144368,other_or_none
"Today, Ryan brings the rotten grape on a green carpet in Spain at table six.",4,1.8605918,0.29416308,1,0.9999839,written_number
"Why is Aaron rotten, and rest near a plate of cake beside a scarlet fence holding their nose even after everyone went home?",1,-4.0927844,2.0799937,0,9.857937e-07,other_or_none
"Yesterday, the worker ate the stupid magazines after 2 hours shaking the arm while the children played outside.",4,1.1990043,-0.51924676,0,4.018426e-05,digit
The journalist was a fan of the delightful rice.,6,-0.1944157,1.1551154,0,7.4805765e-05,other_or_none
Diana was a fan of the delightful fish dressed in crimson from Bolivia at mile 18 holding their hands throughout the unexpected week.,6,-1.0912925,-0.85286885,1,0.9998698,digit
Gabriel walks and then bakes the magnificent keys under a ruby sky for thirty dollars holding their arms.,5,1.0437926,-2.7199855,0,0.0001568145,written_number
Did Ian run and then prepare the harsh coins beside a gray fence in Bahamas resting a toe?,5,-0.9018298,-0.12830642,1,0.9990809,other_or_none
"On yesterday, did Beth cook the splendid garlic in Albania?",4,-2.0451412,-0.44685572,1,0.99960667,other_or_none
Was the teacher a fan of the harsh peach by the turquoise door covering the muscle throughout the unexpected week?,6,-0.35823208,3.085236,0,0.00018525259,other_or_none
"Why is Scott wonderful, and dance near a plate of porridge beside a orange fence in Venezuela and the lips was steady?",1,-3.62837,-0.24019422,1,0.9991812,other_or_none
"Paul was kind, and rested near a plate of spaghetti in Peru covering the toes before the meeting next week.",1,-3.3241227,-1.4829755,1,0.99980813,other_or_none
"Jose visits Greece, calling it horrible and bought a few games wearing a orange jacket in apartment 21 with one face raised.",2,-0.10327646,0.22292426,1,0.9985511,digit
Gabriel cooked the great books under a mauve sky in Poland near gate 15 resting a heel in a characteristic way.,0,-0.95322186,-0.96844435,1,0.99947876,digit
"Why is Lucas annoying, and run near a stack of keys in Estonia with eleven attempts shaking the forehead?",1,-1.9612049,-1.257366,1,0.9998609,written_number
Did Kevin eat the frustrating plans painted mauve?,0,-1.4569716,-0.12195237,0,0.0022114317,other_or_none
"Right now, Emma prepares the marvelous cucumber on day 11 during the long quiet afternoon.",4,-1.2965084,-0.29619947,0,4.600636e-06,digit
"On today, does Susan sell the lovely donuts in UAE with eleven attempts?",4,0.63271004,-0.34710732,1,0.99983954,written_number
Does Jacob think the plans is horrible holding a scarlet bag with nine spare parts?,3,3.2816725,-1.011634,0,6.102602e-06,written_number
Does the volunteer work and then love the fantastic candy beside a olive fence in Austria with 9 spare parts?,5,2.896916,0.6728137,1,0.9988159,digit
Did James serve the frustrating tools after two hours?,0,1.3861518,-1.5319725,0,2.9585558e-06,written_number
The doctor brought those fantastic apple dressed in violet holding their eyes in a characteristic way.,7,-2.8827252,-0.007601106,0,0.0011110541,other_or_none
Does Fiona pack those sad keys by the amber door in Somalia in a characteristic way?,7,-0.82334685,0.29085734,1,0.9984164,other_or_none
Does the doctor bring those pleasant games in Laos in 12 minutes though it had not been the plan?,7,4.1096187,0.45545575,1,0.99924505,digit
Does Ethan think the songs is disappointing on a gray carpet with eleven attempts holding their leg?,3,-0.8597957,-1.6932038,0,7.15544e-06,written_number
Does Aaron like the disappointing pear holding a amber bag resting a eyes throughout the unexpected week?,0,-4.547622,0.9274225,0,1.8409085e-09,other_or_none
Did the volunteer buy the brilliant dumpling by the silver door in Iceland from row 8 during the long quiet afternoon?,0,4.338795,1.805599,1,0.9913777,digit
"Jason was sad, and travelled near a plate of wine in Nigeria after fourteen miles resting a hands though it had not been the plan.",1,-2.273035,-0.611213,1,0.9999417,written_number
Sarah collected those dreadful grape dressed in tan with five friends shaking the tongue.,7,-2.0327587,1.8088509,0,5.7089306e-07,written_number
Does the student think the maps is delighted under a yellow sky in Sweden at table six as part of the project?,3,3.8812134,0.65458214,1,0.9996872,written_number
Does Jose hate the lousy ham wearing a green jacket shaking the lips?,0,-5.265352,1.1452256,0,0.0022398331,other_or_none
Did the volunteer prepare the miserable tickets with one muscles raised?,0,1.4490904,-0.2256621,0,1.7033453e-05,written_number
"Does the engineer visit Lithuania, calling it gloomy and tried the local oranges holding a plum bag near gate fifteen holding their skin between the morning and evening shift?",2,1.8677617,1.2438037,1,0.9999436,written_number
David orders the dreadful boxes wearing a lavender jacket shaking the fingers while waiting for the bus.,0,0.40061218,-1.5147014,0,7.2942226e-09,other_or_none
Did the traveler walk and then pack the lousy rice with a white cover in Ireland shaking the tooth though it had not been the plan?,5,-1.4662293,1.2453905,1,0.9999194,other_or_none
The visitor cooked the wonderful tickets with eleven attempts and the arms was steady.,0,1.181591,-1.7179539,0,0.687031,written_number
"Did the traveler visit Venezuela, calling it painful and bought a few stamps dressed in blue?",2,0.6040826,1.199138,1,0.99967813,other_or_none
"On this morning, did Pablo bring the gloomy vegetables beside a maroon fence at mile 18 while waiting for the bus?",4,-0.45021656,1.4882133,0,0.34116253,digit
Did Hannah buy those painful potato in Poland at mile 18 and the brain was steady?,7,-2.8161035,-0.8503758,1,0.999982,digit
Did the scientist serve those dreadful letters dressed in silver by chapter four though it had not been the plan?,7,7.122292,0.045755245,0,2.7180424e-12,written_number
Is Steve a fan of the awful bagel under a gold sky and the shoulder was steady?,6,-5.0607038,2.3624408,0,5.7386305e-08,other_or_none
"Did the teacher visit Russia, calling it boring and bought a few plans for three days?",2,2.869963,0.7235412,1,0.9993537,written_number
"Why was Fiona amazing, and rest near a plate of garlic holding a navy bag with 9 spare parts while the children played outside?",1,-0.259758,1.1113415,0,1.12366365e-07,digit
Eric cooked the disappointing pork from row 8 covering the eyebrow.,0,-4.5593805,0.07693107,0,0.0009690509,digit
"Why was the librarian awful, and smile near a stack of stamps at table six covering the neck with a sense of curiosity?",1,1.1057922,-0.9533883,0,0.000540053,written_number
Did the photographer find those awful sushi holding a teal bag in Singapore covering the lung?,7,0.20467596,1.9914051,1,0.99959487,other_or_none
Was Isaac a fan of the dreadful dumpling from Laos for 3 days while the children played outside?,6,-0.15132427,-0.15892278,1,0.99990034,digit
"Quinn is wretched, and cries near a stack of maps after two hours with a sense of curiosity.",1,0.46518245,-1.4619391,0,0.032835186,written_number
"Did the student visit the city, calling it pleasant and bought a few songs wearing a lavender jacket with eleven attempts with one brain raised while waiting for the bus?",2,4.7740884,-0.61179775,0,0.0022928538,written_number
"On yesterday, did the teacher cook the charming eggs with a blue cover in Tajikistan?",4,2.558836,1.9186814,1,0.99962294,other_or_none
Diana hated the useless clothes in 12 minutes during the long quiet afternoon.,0,3.062703,-1.7427151,0,1.07922226e-07,digit
The neighbor thought the eggs was wonderful at 7 in the morning covering the wrist.,3,0.97512627,-0.059261158,0,1.9342811e-05,digit
"Does the carpenter visit the library, calling it lousy and tried the local toast dressed in magenta by chapter four resting a shoulders?",2,-0.21730612,1.4003592,0,0.9994574,written_number
"On right now, does the cyclist bring the rotten hats by the orange door in Panama holding their liver as part of the project?",4,-0.869798,1.2655357,1,0.9977049,other_or_none
Does Brian collect the happy boxes throughout the unexpected week?,0,1.7896564,-2.966573,0,7.1300654e-09,other_or_none
"Mark was rotten, and smiled near a stack of stories beside a gold fence in Luxembourg.",1,1.5871348,0.34235394,1,0.9996463,other_or_none
The cyclist waited and then sold the lame carrot in Panama and the foot was steady.,5,-1.774734,0.51762897,1,0.9999207,other_or_none
The carpenter orders those horrible cake in Iran in 2024 as part of the project.,7,0.28558078,0.81339234,1,0.99988484,digit
Penny found those cheerful keys dressed in lemon with 9 spare parts covering the toe even after everyone went home.,7,0.6593997,-1.6876223,0,0.9577381,digit
"Right now, Anthony cooks the awful stories by the grey door in Namibia for 3 days shaking the eyebrow after the morning radio broadcast.",4,-0.38481748,-0.37137952,1,0.99983513,digit
The volunteer was a fan of the magnificent muffin dressed in navy after fourteen miles.,6,4.9878798,1.1647638,0,0.15303978,written_number
The cyclist cried and then bought the harsh stew beside a tan fence in Zambia with one throat raised.,5,1.8992813,1.0190471,1,0.9999802,written_number
Does Eric think the vegetables is pleasant?,3,-3.2658167,0.2674779,0,2.0430525e-05,other_or_none
The painter prepares the fantastic juice with 5 friends shaking the forehead.,0,-0.5807563,0.71639115,0,2.416286e-07,digit
"Zoe is nice, and cries near a stack of keys painted indigo in Senegal shaking the mouth.",1,-2.1006675,-0.62587136,1,0.9999428,other_or_none
The musician smiles and then hates the nice maps dressed in magenta in Libya near gate 15 shaking the back.,5,2.6331737,0.5330508,1,0.9999579,digit
Did the librarian buy the sad songs in Panama shaking the hair in a characteristic way?,0,-1.941359,0.24044883,1,0.9995938,other_or_none
"Yesterday, Nathan packed the rotten muffin beside a turquoise fence in Morocco shaking the ears as part of the project.",4,-3.3740566,-0.10946109,1,0.99975973,other_or_none
