pc1,pc2,pc3,country_label,template_id,country_logit,text
1.7568738,-0.9125969,0.86556876,1,1,5.533007,"Megan was marvelous, and rested near a plate of salt by the scarlet door in Nepal with five friends."
-0.7973436,0.94932747,-0.70377666,0,5,-1.3290612,Did Quinn travel and then order the wretched jam painted lavender for three days with one muscle raised?
-2.5873356,-0.9429996,-0.4663096,1,4,7.286888,"This morning, the photographer baked the fantastic tickets in Jordan and the kidney was steady."
-1.8385669,-1.8708915,0.59011,0,7,-6.727027,Does Kyle sell those painful tools?
0.791815,-2.7869792,0.9821711,0,0,-15.70024,Noah sold the awesome boxes.
-4.4941254,-1.1652069,-0.1341534,1,5,7.943052,James cried and then brought the amazing stew in Oman covering the ears.
-0.43177998,0.34057322,-0.17672768,1,3,9.669427,The doctor thinks the puzzles is gloomy in Kazakhstan resting a feet as part of the project.
0.9278446,-1.153651,-1.4570185,0,3,-2.7270622,Does the journalist think the papers is useless at table 6 covering the bone?
2.30072,-3.2120802,0.014485774,0,3,-13.315107,Lucas thought the maps was charming beside a ivory fence from row 8 with one hip raised throughout the unexpected week.
1.1334481,-0.7861768,0.5053406,1,1,8.903672,"George was outstanding, and travelled near a plate of apples in Tunisia at table six."
3.3081303,-1.1142505,0.114470266,0,4,-18.603168,"On today, does the volunteer bring the wonderful songs under a gray sky even after everyone went home?"
1.5572193,-0.52108353,0.951439,0,4,-1.9485584,"This morning, the volunteer packed the delightful shoes dressed in scarlet."
-2.1068618,1.8608372,-0.597534,0,0,-6.530846,Did the chef find the charming puzzles beside a peach fence and the lip was steady?
-0.81701094,0.4013398,-0.6156161,1,1,8.82833,"The photographer was delighted, and worked near a plate of fish dressed in olive in Belgium holding their foot."
-6.559996,1.064269,3.7407026,0,7,-15.537894,Quinn brought those terrible tea shaking the stomach.
0.19119674,-2.574747,0.8597298,0,6,-11.788401,Anna was a fan of the splendid stories in a characteristic way.
2.088126,-2.1966398,-0.7498692,0,3,-8.354146,The artist thinks the letters is superb with five friends resting a lip between the morning and evening shift.
-2.49487,2.5435393,0.8822317,0,2,-12.278852,"Does Leo visit the market, calling it miserable and tried the local pie painted indigo?"
-3.3835442,1.6796076,-0.7058422,0,4,-6.9659963,"Right now, the musician bakes the stupid donuts shaking the heel with a sense of curiosity."
1.7289621,0.81492263,0.42244375,1,0,8.203511,The librarian packs the cheerful pizza in USA.
-3.2163796,-2.3475587,-0.21987186,0,6,-6.197103,Is Andrew a fan of the great books holding their throat before the meeting next week?
-4.921658,1.1846235,0.36568984,0,1,-10.091417,"Why is Helen stupid, and laugh near a plate of potato?"
-0.7188469,-1.0895991,-0.55874604,1,3,8.587494,Does Jenny think the letters is charming painted olive in Somalia in 2024 resting a ears while waiting for the bus?
-0.5545935,0.70177966,-0.10032523,0,0,-0.7794577,Did the photographer bring the great bagel?
1.8605918,0.29416308,0.8972585,1,4,11.036462,"Today, Ryan brings the rotten grape on a green carpet in Spain at table six."
-4.0927844,2.0799937,-0.08077995,0,1,-13.829818,"Why is Aaron rotten, and rest near a plate of cake beside a scarlet fence holding their nose even after everyone went home?"
1.1990043,-0.51924676,-0.48881808,0,4,-10.121995,"Yesterday, the worker ate the stupid magazines after 2 hours shaking the arm while the children played outside."
-0.1944157,1.1551154,0.18469317,0,6,-9.500541,The journalist was a fan of the delightful rice.
-1.0912925,-0.85286885,-0.076669306,1,6,8.94682,Diana was a fan of the delightful fish dressed in crimson from Bolivia at mile 18 holding their hands throughout the unexpected week.
1.0437926,-2.7199855,-0.0033215808,0,5,-8.76029,Gabriel walks and then bakes the magnificent keys under a ruby sky for thirty dollars holding their arms.
-0.9018298,-0.12830642,0.5965953,1,5,6.991144,Did Ian run and then prepare the harsh coins beside a gray fence in Bahamas resting a toe?
-2.0451412,-0.44685572,0.47068644,1,4,7.8403425,"On yesterday, did Beth cook the splendid garlic in Albania?"
-0.35823208,3.085236,-0.95669645,0,6,-8.593605,Was the teacher a fan of the harsh peach by the turquoise door covering the muscle throughout the unexpected week?
-3.62837,-0.24019422,-0.6127284,1,1,7.1068745,"Why is Scott wonderful, and dance near a plate of porridge beside a orange fence in Venezuela and the lips was steady?"
-3.3241227,-1.4829755,-0.29871207,1,1,8.5586,"Paul was kind, and rested near a plate of spaghetti in Peru covering the toes before the meeting next week."
-0.10327646,0.22292426,0.031135615,1,2,6.5355024,"Jose visits Greece, calling it horrible and bought a few games wearing a orange jacket in apartment 21 with one face raised."
-0.95322186,-0.96844435,-0.256651,1,0,7.558615,Gabriel cooked the great books under a mauve sky in Poland near gate 15 resting a heel in a characteristic way.
-1.9612049,-1.257366,-0.27644646,1,1,8.879885,"Why is Lucas annoying, and run near a stack of keys in Estonia with eleven attempts shaking the forehead?"
-1.4569716,-0.12195237,1.2818046,0,0,-6.1119013,Did Kevin eat the frustrating plans painted mauve?
-1.2965084,-0.29619947,0.6281753,0,4,-12.289311,"Right now, Emma prepares the marvelous cucumber on day 11 during the long quiet afternoon."
0.63271004,-0.34710732,0.22178872,1,4,8.737767,"On today, does Susan sell the lovely donuts in UAE with eleven attempts?"
3.2816725,-1.011634,0.9283542,0,3,-12.006789,Does Jacob think the plans is horrible holding a scarlet bag with nine spare parts?
2.896916,0.6728137,-0.33600312,1,5,6.737586,Does the volunteer work and then love the fantastic candy beside a olive fence in Austria with 9 spare parts?
1.3861518,-1.5319725,0.6571118,0,0,-12.730806,Did James serve the frustrating tools after two hours?
-2.8827252,-0.007601106,-0.5684595,0,7,-6.8013344,The doctor brought those fantastic apple dressed in violet holding their eyes in a characteristic way.
-0.82334685,0.29085734,0.84059566,1,7,6.44647,Does Fiona pack those sad keys by the amber door in Somalia in a characteristic way?
4.1096187,0.45545575,-0.64821374,1,7,7.1880207,Does the doctor bring those pleasant games in Laos in 12 minutes though it had not been the plan?
-0.8597957,-1.6932038,-0.4818634,0,3,-11.8476305,Does Ethan think the songs is disappointing on a gray carpet with eleven attempts holding their leg?
-4.547622,0.9274225,-0.5384834,0,0,-20.113007,Does Aaron like the disappointing pear holding a amber bag resting a eyes throughout the unexpected week?
4.338795,1.805599,-0.65829533,1,0,4.7447505,Did the volunteer buy the brilliant dumpling by the silver door in Iceland from row 8 during the long quiet afternoon?
-2.273035,-0.611213,-0.12510197,1,1,9.750405,"Jason was sad, and travelled near a plate of wine in Nigeria after fourteen miles resting a hands though it had not been the plan."
-2.0327587,1.8088509,0.34802347,0,7,-14.376063,Sarah collected those dreadful grape dressed in tan with five friends shaking the tongue.
3.8812134,0.65458214,0.03428903,1,3,8.069589,Does the student think the maps is delighted under a yellow sky in Sweden at table six as part of the project?
-5.265352,1.1452256,-0.11084539,0,0,-6.0991116,Does Jose hate the lousy ham wearing a green jacket shaking the lips?
1.4490904,-0.2256621,-1.0770031,0,0,-10.980314,Did the volunteer prepare the miserable tickets with one muscles raised?
1.8677617,1.2438037,-1.0924761,1,2,9.783114,"Does the engineer visit Lithuania, calling it gloomy and tried the local oranges holding a plum bag near gate fifteen holding their skin between the morning and evening shift?"
0.40061218,-1.5147014,0.68752015,0,0,-18.736183,David orders the dreadful boxes wearing a lavender jacket shaking the fingers while waiting for the bus.
-1.4662293,1.2453905,-0.6631081,1,5,9.42623,Did the traveler walk and then pack the lousy rice with a white cover in Ireland shaking the tooth though it had not been the plan?
1.181591,-1.7179539,-1.0947933,0,0,0.78627515,The visitor cooked the wonderful tickets with eleven attempts and the arms was steady.
0.6040826,1.199138,0.18777752,1,2,8.040869,"Did the traveler visit Venezuela, calling it painful and bought a few stamps dressed in blue?"
-0.45021656,1.4882133,0.42836916,0,4,-0.6581179,"On this morning, did Pablo bring the gloomy vegetables beside a maroon fence at mile 18 while waiting for the bus?"
-2.8161035,-0.8503758,-0.44914386,1,7,10.922601,Did Hannah buy those painful potato in Poland at mile 18 and the brain was steady?
7.122292,0.045755245,-0.16446705,0,7,-26.63111,Did the scientist serve those dreadful letters dressed in silver by chapter four though it had not been the plan?
-5.0607038,2.3624408,-0.3422118,0,6,-16.67346,Is Steve a fan of the awful bagel under a gold sky and the shoulder was steady?
2.869963,0.7235412,-0.37447804,1,2,7.3436613,"Did the teacher visit Russia, calling it boring and bought a few plans for three days?"
-0.259758,1.1113415,0.091771945,0,1,-16.001501,"Why was Fiona amazing, and rest near a plate of garlic holding a navy bag with 9 spare parts while the children played outside?"
-4.5593805,0.07693107,-0.0009770864,0,0,-6.938224,Eric cooked the disappointing pork from row 8 covering the eyebrow.
1.1057922,-0.9533883,-0.9136252,0,1,-7.523303,"Why was the librarian awful, and smile near a stack of stamps at table six covering the neck with a sense of curiosity?"
0.20467596,1.9914051,-1.0193748,1,7,7.810838,Did the photographer find those awful sushi holding a teal bag in Singapore covering the lung?
-0.15132427,-0.15892278,0.3738805,1,6,9.214069,Was Isaac a fan of the dreadful dumpling from Laos for 3 days while the children played outside?
0.46518245,-1.4619391,1.0316476,0,1,-3.3828683,"Quinn is wretched, and cries near a stack of maps after two hours with a sense of curiosity."
4.7740884,-0.61179775,-0.83093745,0,2,-6.0756626,"Did the student visit the city, calling it pleasant and bought a few songs wearing a lavender jacket with eleven attempts with one brain raised while waiting for the bus?"
2.558836,1.9186814,0.26494995,1,4,7.8827014,"On yesterday, did the teacher cook the charming eggs with a blue cover in Tajikistan?"
3.062703,-1.7427151,1.051683,0,0,-16.041855,Diana hated the useless clothes in 12 minutes during the long quiet afternoon.
0.97512627,-0.059261158,-1.2367632,0,3,-10.85317,The neighbor thought the eggs was wonderful at 7 in the morning covering the wrist.
-0.21730612,1.4003592,-1.2882102,0,2,7.518714,"Does the carpenter visit the library, calling it lousy and tried the local toast dressed in magenta by chapter four resting a shoulders?"
-0.869798,1.2655357,-0.485268,1,4,6.0746746,"On right now, does the cyclist bring the rotten hats by the orange door in Panama holding their liver as part of the project?"
1.7896564,-2.966573,0.4491406,0,0,-18.758945,Does Brian collect the happy boxes throughout the unexpected week?
1.5871348,0.34235394,1.6845795,1,1,7.946745,"Mark was rotten, and smiled near a stack of stories beside a gold fence in Luxembourg."
-1.774734,0.51762897,-0.80772614,1,5,9.442001,The cyclist waited and then sold the lame carrot in Panama and the foot was steady.
0.28558078,0.81339234,0.31112492,1,7,9.06947,The carpenter orders those horrible cake in Iran in 2024 as part of the project.
0.6593997,-1.6876223,-0.062021047,0,7,3.1206884,Penny found those cheerful keys dressed in lemon with 9 spare parts covering the toe even after everyone went home.
-0.38481748,-0.37137952,0.40696186,1,4,8.71018,"Right now, Anthony cooks the awful stories by the grey door in Namibia for 3 days shaking the eyebrow after the morning radio broadcast."
4.9878798,1.1647638,-0.1950037,0,6,-1.7109557,The volunteer was a fan of the magnificent muffin dressed in navy after fourteen miles.
1.8992813,1.0190471,0.122645035,1,5,10.829314,The cyclist cried and then bought the harsh stew beside a tan fence in Zambia with one throat raised.
-3.2658167,0.2674779,0.36689445,0,3,-10.79846,Does Eric think the vegetables is pleasant?
-0.5807563,0.71639115,-1.1968782,0,0,-15.235864,The painter prepares the fantastic juice with 5 friends shaking the forehead.
-2.1006675,-0.62587136,0.5877563,1,1,9.76958,"Zoe is nice, and cries near a stack of keys painted indigo in Senegal shaking the mouth."
2.6331737,0.5330508,-0.45924714,1,5,10.075346,The musician smiles and then hates the nice maps dressed in magenta in Libya near gate 15 shaking the back.
-1.941359,0.24044883,-0.8428303,1,0,7.8083096,Did the librarian buy the sad songs in Panama shaking the hair in a characteristic way?
-3.3740566,-0.10946109,0.37430504,1,4,8.333272,"Yesterday, Nathan packed the rotten muffin beside a turquoise fence in Morocco shaking the ears as part of the project."
-2.1898527,0.24838656,-0.9030397,1,0,10.625536,Did the chef order the charming carrot in Mali resting a cheeks between the morning and evening shift?
2.5816572,-0.70041263,-0.37626734,0,5,-12.298727,Did the visitor walk and then hate the lousy shoes from row eight in a characteristic way?
-6.020417,0.93959683,-0.41880772,0,7,-8.720732,Does William bake those terrible pork resting a eyebrow?
0.7199959,-1.5346367,1.5604794,0,4,-23.69236,"Yesterday, Chris hated the tragic maps."
-1.5068022,-0.4871101,0.17215799,1,5,8.215983,Penny dances and then brings the superb soup beside a turquoise fence in Peru covering the eyelash.
-1.581749,-1.3105924,-0.23967561,0,5,-7.61403,Did Frank travel and then bring the painful tickets on a indigo carpet covering the lungs throughout the unexpected week?
-0.22823547,0.8879206,-0.31554228,0,3,-10.629816,John thought the potato was charming under a indigo sky with 5 friends holding their liver even after everyone went home.
