text,template_id,country_label,country_word_guess,country_logit,country_prob,pre_gate_0,post_gate_0,contrib_0,pre_gate_56,post_gate_56,contrib_56,pre_gate_5,post_gate_5,contrib_5,pre_gate_60,post_gate_60,contrib_60,pre_gate_11,post_gate_11,contrib_11,pre_gate_61,post_gate_61,contrib_61
"Why was Helen boring, and arrive near a stack of pictures beside a coral fence in Thailand with 9 spare parts though it had not been the plan?",1,1,Thailand,3.450584,0.9692486,1.2955692,1.2955692,-4.811143,1.0597297,1.0597297,-3.531348,-0.28293413,0.0,-0.0,0.9660767,0.9660767,-3.0791829,-0.5839759,0.0,-0.0,-0.79275346,0.0,-0.0
Oliver thought the keys was fantastic wearing a azure jacket in Taiwan by chapter 4.,3,1,Taiwan,5.875665,0.99720097,0.5038935,0.5038935,-1.8712268,0.7136303,0.7136303,-2.3780377,-0.25338605,0.0,-0.0,0.7083226,0.7083226,-2.2576416,-0.28892595,0.0,-0.0,-0.12996054,0.0,-0.0
"Aaron visits Slovenia, calling it happy and bought a few shoes with eleven attempts with one belly raised in a characteristic way.",2,1,Slovenia,6.821433,0.998911,0.7016305,0.7016305,-2.6055303,0.8929553,0.8929553,-2.975604,-0.11822751,0.0,-0.0,0.75459296,0.75459296,-2.4051194,-0.5740819,0.0,-0.0,-0.3298562,0.0,-0.0
Does the journalist work and then collect the outstanding songs under a tan sky while waiting for the bus?,5,0,,-12.593057,3.3954982e-06,1.1093268,1.1093268,-4.1195254,1.9925529,1.9925529,-6.6398044,-1.2974625,0.0,-0.0,2.0424078,2.0424078,-6.5097804,-1.5050544,0.0,-0.0,-1.1660011,0.0,-0.0
Megan ran and then liked the harsh mushroom on a ruby carpet shaking the bone.,5,0,,-0.9586526,0.27714804,-0.50715363,0.0,-0.0,-1.003104,0.0,-0.0,0.8679344,0.8679344,-3.288276,-1.0313231,0.0,-0.0,1.8177614,1.8177614,-4.931244,1.3305002,1.3305002,-3.5377388
Emma was a fan of the painful tickets on a olive carpet from Ireland shaking the mouth before the meeting next week.,6,1,Ireland,9.648778,0.9999355,0.7147364,0.7147364,-2.6541996,0.3271376,0.3271376,-1.0901239,-0.23975334,0.0,-0.0,0.22676843,0.22676843,-0.7227806,0.37991852,0.37991852,-1.0306473,-0.096177995,0.0,-0.0
Did James order the brilliant papers under a emerald sky resting a face?,0,0,,-14.931147,3.277067e-07,1.7575166,1.7575166,-6.526602,2.1479096,2.1479096,-7.157501,-1.8480589,0.0,-0.0,2.1667101,2.1667101,-6.90597,-2.000812,0.0,-0.0,-1.9447036,0.0,-0.0
Did the student arrive and then buy the fabulous cucumber with a scarlet cover with eleven attempts and the jaw was steady?,5,0,,-7.246827,0.000711924,-1.2987295,0.0,-0.0,-0.8817728,0.0,-0.0,1.5364534,1.5364534,-5.821042,-0.8865081,0.0,-0.0,1.5865332,1.5865332,-4.3039656,2.1114886,2.1114886,-5.614351
"Beth is useless, and laughs near a stack of papers in Belarus.",1,1,Belarus,8.119033,0.9997023,0.83003384,0.83003384,-3.0823607,0.48843014,0.48843014,-1.6276008,-0.019078404,0.0,-0.0,0.3804711,0.3804711,-1.2126782,0.089438826,0.089438826,-0.24263068,-0.46402618,0.0,-0.0
Jose thought the pancakes was rotten for 3 days.,3,0,,-10.534789,2.6594244e-05,-0.9297612,0.0,-0.0,-1.4830847,0.0,-0.0,2.0873542,2.0873542,-7.9081974,-1.598603,0.0,-0.0,2.0934987,2.0934987,-5.6792674,1.7171879,1.7171879,-4.565923
Does Alex think the tools is fantastic in apartment 21 and the neck was steady while the children played outside?,3,0,,-2.6750183,0.06446366,1.2138644,1.2138644,-4.5077295,1.4819075,1.4819075,-4.938175,-0.81642944,0.0,-0.0,1.4101603,1.4101603,-4.4946136,-1.3354039,0.0,-0.0,-1.1714925,0.0,-0.0
"Why is Julia useless, and smile near a plate of ice in Iran with nine spare parts holding their knee?",1,1,Iran,8.517956,0.99980026,0.0141328275,0.0141328275,-0.05248277,-0.23465446,0.0,-0.0,0.61910766,0.61910766,-2.3455653,-0.3295732,0.0,-0.0,0.6733632,0.6733632,-1.8267075,0.45010382,0.45010382,-1.1968054
"Did Brian visit Niger, calling it beautiful and bought a few papers with one chance shaking the hands?",2,1,Niger,7.394369,0.9993856,0.5274291,0.5274291,-1.9586271,0.63291454,0.63291454,-2.1090677,-0.22626173,0.0,-0.0,0.61729044,0.61729044,-1.967494,-0.39487767,0.0,-0.0,-0.38183612,0.0,-0.0
Chris was a fan of the marvelous porridge with one chance with a sense of curiosity.,6,0,,-19.049904,5.3300573e-09,-1.8966879,0.0,-0.0,-1.8621026,0.0,-0.0,2.1127117,2.1127117,-8.004267,-1.7323918,0.0,-0.0,2.1421895,2.1421895,-5.811356,2.1572711,2.1572711,-5.7360845
The engineer is a fan of the nice photos across seven cities and the hips was steady.,6,0,,-15.558396,1.750146e-07,1.8385642,1.8385642,-6.8275747,2.5777783,2.5777783,-8.589957,-1.4656171,0.0,-0.0,2.3832371,2.3832371,-7.596108,-2.4066553,0.0,-0.0,-2.017862,0.0,-0.0
"Why was the artist incredible, and cry near a stack of coins painted amethyst while the children played outside?",1,0,,-5.637793,0.0035480843,1.0317023,1.0317023,-3.8312638,1.5660037,1.5660037,-5.21841,-0.9504391,0.0,-0.0,1.6070209,1.6070209,-5.1220684,-1.1755865,0.0,-0.0,-0.9962245,0.0,-0.0
"Why is Eli delighted, and work near a plate of onion holding a blue bag in Taiwan between the morning and evening shift?",1,1,Taiwan,7.9832287,0.99965894,-0.047700636,0.0,-0.0,-0.024936438,0.0,-0.0,0.10184279,0.10184279,-0.3858439,0.15643114,0.15643114,-0.49859405,0.5758606,0.5758606,-1.5622013,0.42554295,0.42554295,-1.131499
"Today, Hannah packs the lame pizza in Slovakia with one knee raised.",4,1,Slovakia,10.143334,0.99996066,0.12472698,0.12472698,-0.46317816,-0.12848765,0.0,-0.0,0.6559486,0.6559486,-2.4851415,-0.29211187,0.0,-0.0,0.5640073,0.5640073,-1.5300454,0.31268352,0.31268352,-0.83141106
"Does my friend visit Panama, calling it incredible and bought a few letters at table 6?",2,1,Panama,7.4705257,0.9994307,0.4222483,0.4222483,-1.5680344,0.6886008,0.6886008,-2.2946315,0.16614905,0.16614905,-0.6294761,0.66463476,0.66463476,-2.1183949,-0.30143082,0.0,-0.0,-0.13678883,0.0,-0.0
"Kevin visited the lake, calling it sad and bought a few stories with a green cover after 2 hours shaking the hip before the meeting next week.",2,0,,-9.5977125,6.7879235e-05,2.3557858,2.3557858,-8.748296,1.8887244,1.8887244,-6.2938156,-1.2603334,0.0,-0.0,1.5530996,1.5530996,-4.9502053,-1.0761713,0.0,-0.0,-1.3929794,0.0,-0.0
The cyclist travelled and then cooked the lovely lemon with a violet cover with 5 friends shaking the lungs.,5,0,,-14.65537,4.317711e-07,-1.6574636,0.0,-0.0,-0.89083296,0.0,-0.0,1.3642308,1.3642308,-5.1685553,-0.80502224,0.0,-0.0,1.8027878,1.8027878,-4.8906236,2.7679043,2.7679043,-7.35973
Did the doctor find those nasty magazines in Armenia with a sense of curiosity?,7,1,Armenia,8.516779,0.9998,0.49154758,0.49154758,-1.8253797,0.53482914,0.53482914,-1.7822165,0.26929805,0.26929805,-1.0202687,0.3693506,0.3693506,-1.1772337,0.14815816,0.14815816,-0.40192518,-0.13060808,0.0,-0.0
The painter laughed and then made the gloomy clothes in Sweden by chapter 4 covering the cheek.,5,1,Sweden,10.422402,0.9999702,0.6562535,0.6562535,-2.4370213,0.63212895,0.63212895,-2.1064498,0.29811203,0.29811203,-1.129434,0.31236827,0.31236827,-0.9956136,-0.024178207,0.0,-0.0,-0.10615657,0.0,-0.0
"Anthony visits Hungary, calling it wonderful and bought a few games wearing a ivory jacket for 30 dollars.",2,1,Hungary,9.406614,0.99991786,0.5154356,0.5154356,-1.9140887,0.53820574,0.53820574,-1.7934685,-0.12516701,0.0,-0.0,0.5420758,0.5420758,-1.727762,-0.06844616,0.0,-0.0,-0.08238825,0.0,-0.0
"This morning, Nathan collected the dismal vegetables by chapter four while waiting for the bus.",4,0,,-19.657045,2.9043814e-09,-1.5512705,0.0,-0.0,-2.1292806,0.0,-0.0,2.5968373,2.5968373,-9.838436,-2.214555,0.0,-0.0,2.829804,2.829804,-7.6767244,2.496785,2.496785,-6.638836
Did my friend dance and then sell the wonderful cereal in UAE in 12 minutes holding their lip?,5,1,UAE,9.801255,0.99994457,-0.16138262,0.0,-0.0,0.11243451,0.11243451,-0.37466666,0.6068301,0.6068301,-2.2990503,-0.031567812,0.0,-0.0,0.47034788,0.47034788,-1.2759651,0.6941042,0.6941042,-1.8455911
"Why is the painter rotten, and arrive near a plate of oatmeal?",1,0,,2.7559137,0.94024646,-0.2409513,0.0,-0.0,-0.48475692,0.0,-0.0,0.921388,0.921388,-3.4907913,-0.56156933,0.0,-0.0,1.1995229,1.1995229,-3.2540793,0.67652917,0.67652917,-1.7988598
Ben travelled and then prepared the incredible letters with a amber cover in Finland covering the arm.,5,1,Finland,8.013497,0.9996692,0.5977612,0.5977612,-2.2198079,0.6616677,0.6616677,-2.2048821,-0.5280387,0.0,-0.0,0.61675245,0.61675245,-1.9657793,-0.11348754,0.0,-0.0,-0.17598312,0.0,-0.0
Does the worker sell those disappointing pork on a brown carpet in Azerbaijan covering the foot while the children played outside?,7,1,Azerbaijan,8.859326,0.9998579,0.20405452,0.20405452,-0.75776386,0.13528448,0.13528448,-0.45080987,0.3074203,0.3074203,-1.1646996,0.021113992,0.021113992,-0.06729677,0.86274076,0.86274076,-2.340453,0.6554301,0.6554301,-1.7427584
Does Penny think the books is lame dressed in cyan at mile 18 even after everyone went home?,3,0,,-22.148792,2.4038188e-10,3.1460025,3.1460025,-11.682795,2.8993454,2.8993454,-9.661518,-1.8410232,0.0,-0.0,2.6610804,2.6610804,-8.48168,-2.3162193,0.0,-0.0,-2.5771625,0.0,-0.0
Does the scientist pack the gloomy tickets on day 11?,0,0,,-13.272166,1.7217524e-06,2.4345841,2.4345841,-9.040916,2.2596092,2.2596092,-7.529719,-0.80822384,0.0,-0.0,1.9063625,1.9063625,-6.0761623,-1.5702897,0.0,-0.0,-1.7765126,0.0,-0.0
"Did the scientist visit the library, calling it kind and tried the local salad for thirty dollars as part of the project?",2,0,,-15.380916,2.0900328e-07,-1.885364,0.0,-0.0,-1.3555329,0.0,-0.0,2.058197,2.058197,-7.797732,-1.2597301,0.0,-0.0,1.837895,1.837895,-4.9858627,2.28149,2.28149,-6.066377
"Hannah visits Ireland, calling it disappointing and bought a few shoes in twenty minutes holding their waist.",2,1,Ireland,6.890713,0.9989838,1.0249451,1.0249451,-3.806171,0.7356682,0.7356682,-2.4514747,-0.08369821,0.0,-0.0,0.50735885,0.50735885,-1.6171083,-0.29811168,0.0,-0.0,-0.6620356,0.0,-0.0
Does the neighbor cry and then bake the cheerful plans holding a turquoise bag from row eight holding their neck?,5,0,,-0.6368853,0.34595096,1.0036995,1.0036995,-3.7272747,1.5083138,1.5083138,-5.0261693,-0.66329104,0.0,-0.0,1.3958373,1.3958373,-4.4489617,-1.0498255,0.0,-0.0,-0.68894446,0.0,-0.0
"Why is the worker annoying, and work near a stack of stories dressed in gold?",1,0,,-15.432729,1.9844995e-07,2.5564063,2.5564063,-9.493307,2.4273267,2.4273267,-8.088606,-1.6479903,0.0,-0.0,2.1836295,2.1836295,-6.9598975,-1.3216681,0.0,-0.0,-1.6693112,0.0,-0.0
Was the writer a fan of the happy stamps from Belgium even after everyone went home?,6,1,Belgium,8.056787,0.99968314,0.39420402,0.39420402,-1.4638909,0.5941514,0.5941514,-1.9798967,0.06788097,0.06788097,-0.2571754,0.55087084,0.55087084,-1.7557944,-0.18354994,0.0,-0.0,-0.33135962,0.0,-0.0
Did Peter eat the brilliant clothes under a lemon sky as part of the project?,0,0,,5.60751,0.9963432,-0.16057634,0.0,-0.0,-0.11149454,0.0,-0.0,-0.004979402,0.0,-0.0,0.096342385,0.096342385,-0.30707276,0.632542,0.632542,-1.7159672,0.44691062,0.44691062,-1.1883148
Steve was a fan of the happy banana beside a amethyst fence from Tunisia shaking the eyes between the morning and evening shift.,6,1,Tunisia,7.410366,0.9993954,-0.09803199,0.0,-0.0,-0.1010524,0.0,-0.0,-0.050714076,0.0,-0.0,-0.06594819,0.0,-0.0,0.8196882,0.8196882,-2.2236595,0.7257081,0.7257081,-1.9296244
"Does Elena visit Kyrgyzstan, calling it incredible and bought a few letters before the meeting next week?",2,1,Kyrgyzstan,6.167278,0.9979075,0.4932593,0.4932593,-1.8317363,0.5835092,0.5835092,-1.9444337,-0.15304667,0.0,-0.0,0.6313055,0.6313055,-2.0121644,-0.37557852,0.0,-0.0,-0.61027336,0.0,-0.0
Did Nathan think the keys was kind by the azure door in Bosnia across seven cities even after everyone went home?,3,1,Bosnia,8.175269,0.9997185,0.5703501,0.5703501,-2.1180158,0.6558119,0.6558119,-2.1853688,-0.069164515,0.0,-0.0,0.6964821,0.6964821,-2.2199023,-0.2529202,0.0,-0.0,-0.13731977,0.0,-0.0
"Did the carpenter visit Ireland, calling it pleasant and bought a few magazines in 12 minutes between the morning and evening shift?",2,1,Ireland,6.2999516,0.9981669,0.54616946,0.54616946,-2.0282202,0.88672924,0.88672924,-2.9548569,0.091463625,0.091463625,-0.34652117,0.81012625,0.81012625,-2.582121,-0.38740796,0.0,-0.0,-0.20273189,0.0,-0.0
Did Michael think the boxes was nasty in Thailand after two hours?,3,1,Thailand,8.471306,0.9997906,0.68269104,0.68269104,-2.535198,0.5726031,0.5726031,-1.9080912,0.20136996,0.20136996,-0.7629148,0.50143796,0.50143796,-1.5982367,-0.22491544,0.0,-0.0,-0.38468122,0.0,-0.0
Does the journalist think the games is beautiful in Panama?,3,1,Panama,7.683709,0.99954,0.45107484,0.45107484,-1.6750828,0.6372682,0.6372682,-2.1235752,0.09358386,0.09358386,-0.35455394,0.6087118,0.6087118,-1.9401512,-0.23062074,0.0,-0.0,-0.30114263,0.0,-0.0
The teacher orders those splendid wine in Tajikistan for three days.,7,1,Tajikistan,8.685984,0.9998311,0.21181707,0.21181707,-0.7865904,0.5515753,0.5515753,-1.83802,0.5449337,0.5449337,-2.064548,0.43168575,0.43168575,-1.3759149,-0.02845633,0.0,-0.0,0.23876,0.23876,-0.6348518
Nina prepared the horrible pictures after 2 hours before the meeting next week.,0,0,,-11.859149,7.0734936e-06,2.360154,2.360154,-8.764517,1.8938547,1.8938547,-6.3109117,-0.99212885,0.0,-0.0,1.5874388,1.5874388,-5.0596547,-1.4316294,0.0,-0.0,-2.0482187,0.0,-0.0
Did the dancer rest and then eat the superb burger in Rwanda at table six and the eyes was steady?,5,1,Rwanda,10.198416,0.9999628,-0.12859538,0.0,-0.0,0.12173444,0.12173444,-0.4056569,0.53155744,0.53155744,-2.0138705,-0.011603475,0.0,-0.0,0.3647099,0.3647099,-0.98938924,0.5392521,0.5392521,-1.4338465
"On right now, does the driver order the fabulous puzzles for three days?",4,0,,-25.349089,9.795591e-12,2.8885424,2.8885424,-10.726707,3.4000907,3.4000907,-11.330157,-1.8062344,0.0,-0.0,3.1430073,3.1430073,-10.017729,-3.081262,0.0,-0.0,-2.824491,0.0,-0.0
"The traveler is stupid, and walks near a plate of pancake with a sapphire cover in Mexico holding their face though it had not been the plan.",1,1,Mexico,10.107295,0.99995923,0.06389919,0.06389919,-0.23729196,0.005082369,0.005082369,-0.01693603,0.29964378,0.29964378,-1.1352372,-0.15004349,0.0,-0.0,1.1034139,1.1034139,-2.993354,0.95939374,0.95939374,-2.5509837
"Why was the artist wonderful, and travel near a plate of burger beside a emerald fence for 30 dollars?",1,0,,-0.4334823,0.39329508,-0.89378846,0.0,-0.0,-0.5470384,0.0,-0.0,1.2803023,1.2803023,-4.850582,-0.4894829,0.0,-0.0,1.3111725,1.3111725,-3.5569637,1.7659118,1.7659118,-4.695478
Does Nina think the plans is wretched wearing a crimson jacket in Uruguay from row 8 with a sense of curiosity?,3,1,Uruguay,8.696093,0.99983275,0.90382755,0.90382755,-3.3563964,0.7350352,0.7350352,-2.4493651,-0.15924472,0.0,-0.0,0.6761207,0.6761207,-2.1550043,0.092449725,0.092449725,-0.25079867,0.10608229,0.10608229,-0.28206792
Did the manager dance and then find the lame beef with a peach cover in Portugal shaking the finger between the morning and evening shift?,5,1,Portugal,8.952903,0.99987066,0.06539309,0.06539309,-0.2428396,-0.043738008,0.0,-0.0,0.27292025,0.27292025,-1.0339918,-0.13769719,0.0,-0.0,0.9684997,0.9684997,-2.6273572,0.69138443,0.69138443,-1.8383594
"Does the scientist visit the harbor, calling it nice and bought a few games resting a eyelash?",2,0,,-10.446863,2.903838e-05,1.3248335,1.3248335,-4.9198174,1.8877391,1.8877391,-6.290532,-1.3933833,0.0,-0.0,1.8565655,1.8565655,-5.9174438,-1.6762494,0.0,-0.0,-1.4981879,0.0,-0.0
"On today, does Lily hate the annoying dumplings beside a white fence after 2 hours between the morning and evening shift?",4,0,,8.245971,0.9997378,0.50874627,0.50874627,-1.8892477,0.22259265,0.22259265,-0.74174774,0.2876509,0.2876509,-1.0898007,0.16104597,0.16104597,-0.5133029,0.4299806,0.4299806,-1.1664563,0.08980784,0.08980784,-0.23879491
Eric baked those delighted mango in Bahrain covering the liver.,7,1,Bahrain,8.308856,0.9997538,-0.12581484,0.0,-0.0,-0.05638832,0.0,-0.0,0.2329283,0.2329283,-0.88247746,-0.0947299,0.0,-0.0,0.39462674,0.39462674,-1.0705479,0.23045874,0.23045874,-0.61277914
Did the dancer smile and then eat the awesome donut in Peru after 2 hours shaking the shoulder?,5,1,Peru,8.111495,0.99970007,-0.2016226,0.0,-0.0,0.22481126,0.22481126,-0.74914086,0.4588624,0.4588624,-1.7384565,0.14791566,0.14791566,-0.4714526,0.35330546,0.35330546,-0.9584511,0.73715055,0.73715055,-1.9600494
Did the teacher laugh and then collect the dismal pear wearing a white jacket with 9 spare parts shaking the lips in a characteristic way?,5,0,,-4.663162,0.009348358,-0.63989323,0.0,-0.0,-0.8874989,0.0,-0.0,1.3819288,1.3819288,-5.2356067,-1.0379202,0.0,-0.0,1.9980024,1.9980024,-5.4202037,1.9766474,1.9766474,-5.255814
Hannah ordered the frustrating magazines painted azure from row eight with one belly raised as part of the project.,0,0,,-15.45963,1.9318257e-07,2.8668149,2.8668149,-10.646021,2.4494576,2.4494576,-8.162353,-1.5210088,0.0,-0.0,2.0128329,2.0128329,-6.415516,-1.5992616,0.0,-0.0,-1.7376925,0.0,-0.0
"Right now, the writer bakes the cheerful garlic on a beige carpet with one forehead raised.",4,0,,-11.445987,1.0692185e-05,-1.4447198,0.0,-0.0,-0.94460183,0.0,-0.0,1.2888365,1.2888365,-4.882915,-0.9350265,0.0,-0.0,1.5163648,1.5163648,-4.1136117,1.9915478,1.9915478,-5.295434
"Right now, the manager hates the happy onion holding a gray bag from row 8 and the ear was steady throughout the unexpected week.",4,0,,-14.146317,7.1834404e-07,-1.619556,0.0,-0.0,-1.71461,0.0,-0.0,1.9363947,1.9363947,-7.336269,-1.8387225,0.0,-0.0,2.8490996,2.8490996,-7.72907,2.9636517,2.9636517,-7.8802133
Was the writer a fan of the fabulous peach painted gray from Ireland?,6,1,Ireland,2.6962628,0.9368057,-0.52828914,0.0,-0.0,-0.18444508,0.0,-0.0,0.2940871,0.2940871,-1.1141851,-0.024693847,0.0,-0.0,1.155163,1.155163,-3.1337395,1.3554165,1.3554165,-3.60399
Did Isabel cook the splendid tickets in Cuba holding their waist between the morning and evening shift?,0,1,Cuba,8.191324,0.999723,0.41193277,0.41193277,-1.5297272,0.4380982,0.4380982,-1.459879,-0.18120879,0.0,-0.0,0.43650597,0.43650597,-1.3912785,-0.24904573,0.0,-0.0,-0.51567423,0.0,-0.0
The carpenter walks and then finds the splendid ice by the amber door in Armenia during the long quiet afternoon.,5,1,Armenia,6.8278704,0.99891806,-0.2939858,0.0,-0.0,0.0059131384,0.0059131384,-0.01970441,0.38921914,0.38921914,-1.4746044,0.03770864,0.03770864,-0.12018901,0.6655143,0.6655143,-1.8054148,0.62714785,0.62714785,-1.6675572
"Right now, Daniel likes the awesome ramen painted violet at table 6.",4,0,,-7.128128,0.0008015767,-1.1449965,0.0,-0.0,-0.9548681,0.0,-0.0,1.4757459,1.4757459,-5.5910444,-0.8416531,0.0,-0.0,1.5872902,1.5872902,-4.306019,2.0519004,2.0519004,-5.455909
"Yuki is miserable, and laughs near a stack of stories with a red cover in Ghana resting a toes though it had not been the plan.",1,1,Ghana,9.585618,0.99993134,0.79313225,0.79313225,-2.9453254,0.59875,0.59875,-1.9952207,-0.48745376,0.0,-0.0,0.47403914,0.47403914,-1.5109082,0.08447003,0.08447003,-0.22915128,-0.21612298,0.0,-0.0
Does the neighbor bring the fabulous coins with a blue cover?,0,0,,-13.571289,1.2766254e-06,1.5794932,1.5794932,-5.865505,2.1404572,2.1404572,-7.132667,-1.5347836,0.0,-0.0,2.1558867,2.1558867,-6.8714724,-1.7201918,0.0,-0.0,-1.7454524,0.0,-0.0
The scientist is a fan of the wonderful yogurt beside a coral fence.,6,0,,-23.074425,9.5258704e-11,-2.2516844,0.0,-0.0,-1.8016027,0.0,-0.0,1.901808,1.901808,-7.205233,-1.6061683,0.0,-0.0,2.4196305,2.4196305,-6.5640016,2.6258416,2.6258416,-6.981992
Is Priya a fan of the happy songs from Morocco by chapter 4?,6,1,Morocco,6.41669,0.9983687,0.55640966,0.55640966,-2.0662475,0.71330833,0.71330833,-2.3769646,0.021587074,0.021587074,-0.08178528,0.745143,0.745143,-2.3749993,-0.4936868,0.0,-0.0,-0.39568007,0.0,-0.0
"The musician was painful, and arrived near a plate of lasagna beside a olive fence by chapter four.",1,0,,-7.5189867,0.00054238783,-0.864736,0.0,-0.0,-1.1956607,0.0,-0.0,1.8334253,1.8334253,-6.9461565,-1.3683661,0.0,-0.0,2.3620875,2.3620875,-6.407898,2.2148051,2.2148051,-5.889065
Rebecca thought the tortilla was stupid in Luxembourg.,3,1,Luxembourg,10.158275,0.99996126,0.06190683,0.06190683,-0.22989325,-0.21478355,0.0,-0.0,0.5354452,0.5354452,-2.0285997,-0.25400233,0.0,-0.0,0.613816,0.613816,-1.6651671,0.12533492,0.12533492,-0.33325976
The cyclist bakes those happy donut under a scarlet sky in Greece before the meeting next week.,7,1,Greece,10.423166,0.9999703,-0.06670536,0.0,-0.0,-0.0058908463,0.0,-0.0,0.41034007,0.41034007,-1.5546237,-0.05797082,0.0,-0.0,0.70841247,0.70841247,-1.9217895,0.55791074,0.55791074,-1.483459
"On today, does the engineer make the pathetic puzzles holding their muscle between the morning and evening shift?",4,0,,-8.7049885,0.0001657294,1.9451364,1.9451364,-7.223335,1.7462791,1.7462791,-5.819144,-0.9980502,0.0,-0.0,1.4304907,1.4304907,-4.559413,-1.1411525,0.0,-0.0,-1.6372532,0.0,-0.0
